,YEAR,MONTH,U.S._STATE,POSTAL.CODE,NERC.REGION,CLIMATE.REGION,ANOMALY.LEVEL,CLIMATE.CATEGORY,OUTAGE.START.DATE,OUTAGE.START.TIME,OUTAGE.RESTORATION.DATE,OUTAGE.RESTORATION.TIME,CAUSE.CATEGORY,OUTAGE.DURATION,RES.PRICE,COM.PRICE,IND.PRICE,TOTAL.PRICE,RES.SALES,COM.SALES,IND.SALES,TOTAL.SALES,RES.PERCEN,COM.PERCEN,IND.PERCEN,RES.CUSTOMERS,COM.CUSTOMERS,IND.CUSTOMERS,TOTAL.CUSTOMERS,RES.CUST.PCT,COM.CUST.PCT,IND.CUST.PCT,PC.REALGSP.STATE,PC.REALGSP.USA,PC.REALGSP.REL,PC.REALGSP.CHANGE,UTIL.REALGSP,TOTAL.REALGSP,UTIL.CONTRI,PI.UTIL.OFUSA,POPULATION,POPPCT_URBAN,POPPCT_UC,POPDEN_URBAN,POPDEN_UC,POPDEN_RURAL,AREAPCT_URBAN,AREAPCT_UC,PCT_LAND,PCT_WATER_TOT,PCT_WATER_INLAND,CUSTOMERS.AFFECTED
489,2012,1.0,Washington,WA,WECC,Northwest,-0.7,cold,2012-01-04,12:14:00,2012-01-04,12:14:00,intentional attack,0.0,8.37,7.66,4.05,7.06,4079777.0,2615583.0,2291942.0,8988060.0,45.3910743809009,29.1006401826423,25.4998520259099,2852760,356028,27690,3236484,88.14380049461082,11.000456050454753,0.8555580685707082,53622,48156,1.11350610515824,1.5,3605,369797,0.974859179495777,0.8,6897292,84.05,9.08,2380.0,1487.9,16.7,3.57,0.62,93.2087856601868,6.79121433981318,2.40539706583635,
490,2013,5.0,Washington,WA,WECC,Northwest,-0.2,normal,2013-05-09,13:21:00,2013-05-09,16:21:00,islanding,180.0,8.69,7.69,3.94,6.86,2584784.0,2325342.0,2291189.0,7201767.0,35.8909695356709,32.2884925324577,31.8142616943869,2880008,360855,27808,3268677,88.10928702958414,11.0397876572081,0.850741752703005,53760,48396,1.11083560624845,0.3,3647,374911,0.972764202704108,0.8,6973281,84.05,9.08,2380.0,1487.9,16.7,3.57,0.62,93.2087856601868,6.79121433981318,2.40539706583635,
491,2011,6.0,Arizona,AZ,WECC,Southwest,-0.3,normal,2011-06-30,14:11:00,2011-06-30,23:25:00,system operability disruption,554.0,11.77,10.31,6.97,10.5,3300472.0,2703916.0,1053480.0,7057869.0,46.7630101947203,38.31065722529,14.9263184114072,2575586,305340,7212,2888138,89.17807944080235,10.572209499684572,0.2497110595130842,38442,47586,0.807842642794099,0.7,6056,248828,2.433809699873,2.0,6468732,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,160000.0
492,2015,2.0,Arizona,AZ,WECC,Southwest,0.5,warm,2015-02-19,14:30:00,2015-02-19,15:20:00,intentional attack,50.0,11.58,9.66,5.97,9.52,1711347.0,1937864.0,1065952.0,4715638.0,36.2908900131859,41.0944181890128,22.6046189296125,2689223,314756,7759,3011739,89.29136953766577,10.450972013179097,0.2576252457467264,38244,49844,0.767273894550999,-0.5,5190,263842,1.96708636229258,1.9,6828065,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,
493,2015,2.0,Arizona,AZ,WECC,Southwest,0.5,warm,2015-02-17,06:20:00,2015-02-17,07:30:00,intentional attack,70.0,11.58,9.66,5.97,9.52,1711347.0,1937864.0,1065952.0,4715638.0,36.2908900131859,41.0944181890128,22.6046189296125,2689223,314756,7759,3011739,89.29136953766577,10.450972013179097,0.2576252457467264,38244,49844,0.767273894550999,-0.5,5190,263842,1.96708636229258,1.9,6828065,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,
494,2013,12.0,Arizona,AZ,WECC,Southwest,-0.3,normal,2013-12-27,09:43:00,2013-12-27,12:43:00,intentional attack,180.0,10.97,9.17,6.18,9.37,2334493.0,2200897.0,1034711.0,5570101.0,41.9111430834019,39.5126946531131,18.576162263485,2630595,308857,7618,2947070,89.26136807066001,10.480137899676627,0.25849402966336055,38303,48396,0.791449706587321,-1.1,5492,254141,2.16100511133583,2.0,6630799,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,
495,2013,7.0,Arizona,AZ,WECC,Southwest,-0.3,normal,2013-07-11,23:20:00,2013-07-14,15:22:00,intentional attack,3842.0,12.47,10.5,7.39,11.1,4370592.0,3066163.0,1111573.0,8548328.0,51.1280334587068,35.8685698536603,13.003396687633,2630595,308857,7618,2947070,89.26136807066001,10.480137899676627,0.25849402966336055,38303,48396,0.791449706587321,-1.1,5492,254141,2.16100511133583,2.0,6630799,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,
496,2003,7.0,Arizona,AZ,WECC,Southwest,0.1,normal,2003-07-01,15:15:00,2003-07-01,15:50:00,equipment failure,35.0,8.78,7.26,5.65,7.78,3492683.0,2599966.0,978605.0,7071255.0,49.3926891336828,36.7680984492852,13.8391982752708,2165899,250539,6516,2422954,89.39084274814957,10.340229323379644,0.268927928470784,40763,45858,0.888896157704217,3.5,4822,224621,2.14672715373896,1.8,5510364,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,47000.0
497,2013,10.0,Arizona,AZ,WECC,Southwest,-0.3,normal,2013-10-26,07:13:00,2013-10-26,07:14:00,intentional attack,1.0,12.01,9.93,6.84,10.11,2062976.0,2371894.0,1074924.0,5509794.0,37.4419805894739,43.0486874826899,19.5093319278361,2630595,308857,7618,2947070,89.26136807066001,10.480137899676627,0.25849402966336055,38303,48396,0.791449706587321,-1.1,5492,254141,2.16100511133583,2.0,6630799,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,
498,2013,8.0,Arizona,AZ,WECC,Southwest,-0.3,normal,2013-08-22,08:40:00,2013-08-22,11:49:00,intentional attack,189.0,12.28,10.39,7.42,10.91,4075921.0,3096130.0,1126876.0,8298927.0,49.1138312217953,37.3075941022255,13.5785746759792,2630595,308857,7618,2947070,89.26136807066001,10.480137899676627,0.25849402966336055,38303,48396,0.791449706587321,-1.1,5492,254141,2.16100511133583,2.0,6630799,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,
499,2004,7.0,Arizona,AZ,WECC,Southwest,0.5,warm,2004-07-06,06:00:00,2004-08-09,12:00:00,severe weather,49320.0,8.88,7.57,5.55,7.91,3466457.0,2563737.0,1048662.0,7078856.0,48.9691695946351,36.2168265606759,14.814003844689,2255973,258882,7419,2522274,89.44202731344811,10.263833350381441,0.2941393361704557,41169,47037,0.875247145863894,1.0,5113,232702,2.19723079303143,1.7,5652404,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,
500,2009,12.0,Arizona,AZ,WECC,Southwest,1.3,warm,2009-12-08,01:00:00,2009-12-10,23:00:00,severe weather,4200.0,9.7,8.61,6.12,8.65,2284523.0,2156813.0,900056.0,5341392.0,42.7701805072535,40.3792307323634,16.8505887603831,2544383,299528,7204,2851115,89.24168263994964,10.505644283026113,0.2526730770242519,38325,46680,0.821015424164524,-9.1,5598,243102,2.30273712268924,2.2,6343154,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,140000.0
501,2014,5.0,Arizona,AZ,WECC,Southwest,-0.1,normal,2014-05-27,11:00:00,2014-05-27,16:53:00,intentional attack,353.0,12.52,10.59,6.82,10.62,2573548.0,2553548.0,1262026.0,6389121.0,40.2801574739311,39.9671253682627,19.7527328094115,2661694,312221,7710,2981625,89.26991154152518,10.47150463254098,0.25858382593384477,38438,49091,0.78299484630584,0.4,5365,258744,2.07347803234085,2.0,6728783,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,
502,2014,1.0,Arizona,AZ,WECC,Southwest,-0.5,cold,2014-01-13,16:44:00,2014-01-13,16:45:00,intentional attack,1.0,10.83,9.45,5.83,9.27,2299846.0,2100774.0,1148798.0,5549419.0,41.4430051145895,37.8557467006907,20.7012301648155,2661694,312221,7710,2981625,89.26991154152518,10.47150463254098,0.25858382593384477,38438,49091,0.78299484630584,0.4,5365,258744,2.07347803234085,2.0,6728783,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,
503,2014,1.0,Arizona,AZ,WECC,Southwest,-0.5,cold,2014-01-16,12:30:00,2014-01-16,13:57:00,intentional attack,87.0,10.83,9.45,5.83,9.27,2299846.0,2100774.0,1148798.0,5549419.0,41.4430051145895,37.8557467006907,20.7012301648155,2661694,312221,7710,2981625,89.26991154152518,10.47150463254098,0.25858382593384477,38438,49091,0.78299484630584,0.4,5365,258744,2.07347803234085,2.0,6728783,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,
504,2000,6.0,Arizona,AZ,WECC,Southwest,-0.7,cold,2000-06-14,15:54:00,2000-06-14,17:00:00,severe weather,66.0,9.09,8.1,5.77,7.93,2489640.0,1976734.0,1026275.0,5783132.0,43.0500289462527,34.1810285499276,17.7460068350506,1959669,211921,4760,2193562,89.33729705383298,9.661044456459402,0.21699865333188664,39247,44745,0.877125935858755,2.4,5745,202536,2.83653276454556,1.7,5160586,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,40911.0
506,2014,6.0,Arizona,AZ,WECC,Southwest,0.0,normal,2014-06-11,09:30:00,2014-06-11,09:31:00,intentional attack,1.0,12.36,10.91,6.75,10.91,3705489.0,2744916.0,1288537.0,7738942.0,47.8810798685402,35.4688793377699,16.6500407936899,2661694,312221,7710,2981625,89.26991154152518,10.47150463254098,0.25858382593384477,38438,49091,0.78299484630584,0.4,5365,258744,2.07347803234085,2.0,6728783,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,
507,2016,2.0,Arizona,AZ,WECC,Southwest,2.0,warm,2016-02-26,16:35:00,2016-02-26,20:22:00,intentional attack,227.0,11.46,9.87,5.33,9.44,1958994.0,2044989.0,1180166.0,5184547.0,37.7852491259121,39.443928273772,22.7631459411979,2725510,318197,8130,3051839,89.30713579582671,10.426401917008073,0.26639675290865605,38940,50660,0.768653770232925,1.8,5562,269024,2.0674735339598,2.0,6908642,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,2713.0
509,2013,12.0,Arizona,AZ,WECC,Southwest,-0.3,normal,2013-12-10,01:01:00,2013-12-11,01:01:00,intentional attack,1440.0,10.97,9.17,6.18,9.37,2334493.0,2200897.0,1034711.0,5570101.0,41.9111430834019,39.5126946531131,18.576162263485,2630595,308857,7618,2947070,89.26136807066001,10.480137899676627,0.25849402966336055,38303,48396,0.791449706587321,-1.1,5492,254141,2.16100511133583,2.0,6630799,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,
510,2011,4.0,Arizona,AZ,WECC,Southwest,-0.5,cold,2011-04-28,16:09:00,2011-04-28,16:10:00,equipment failure,1.0,10.97,9.25,6.27,9.33,1964429.0,2273701.0,988825.0,5226956.0,37.5826580518374,43.4995243885734,18.9177984279952,2575586,305340,7212,2888138,89.17807944080235,10.572209499684572,0.2497110595130842,38442,47586,0.807842642794099,0.7,6056,248828,2.433809699873,2.0,6468732,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,
511,2013,12.0,Arizona,AZ,WECC,Southwest,-0.3,normal,2013-12-30,11:00:00,2014-01-01,08:00:00,intentional attack,2700.0,10.97,9.17,6.18,9.37,2334493.0,2200897.0,1034711.0,5570101.0,41.9111430834019,39.5126946531131,18.576162263485,2630595,308857,7618,2947070,89.26136807066001,10.480137899676627,0.25849402966336055,38303,48396,0.791449706587321,-1.1,5492,254141,2.16100511133583,2.0,6630799,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,
513,2004,7.0,Arizona,AZ,WECC,Southwest,0.5,warm,2004-07-06,06:00:00,2004-08-09,12:00:00,severe weather,49320.0,8.88,7.57,5.55,7.91,3466457.0,2563737.0,1048662.0,7078856.0,48.9691695946351,36.2168265606759,14.814003844689,2255973,258882,7419,2522274,89.44202731344811,10.263833350381441,0.2941393361704557,41169,47037,0.875247145863894,1.0,5113,232702,2.19723079303143,1.7,5652404,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,
514,2015,2.0,Arizona,AZ,WECC,Southwest,0.5,warm,2015-02-05,08:15:00,2015-02-05,08:17:00,intentional attack,2.0,11.58,9.66,5.97,9.52,1711347.0,1937864.0,1065952.0,4715638.0,36.2908900131859,41.0944181890128,22.6046189296125,2689223,314756,7759,3011739,89.29136953766577,10.450972013179097,0.2576252457467264,38244,49844,0.767273894550999,-0.5,5190,263842,1.96708636229258,1.9,6828065,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,
515,2011,2.0,Arizona,AZ,WECC,Southwest,-1.0,cold,2011-02-02,06:22:00,2011-02-02,09:57:00,system operability disruption,215.0,9.93,8.76,5.98,8.75,2143862.0,2094467.0,912430.0,5150759.0,41.6222541182765,40.6632692385724,17.714476643151,2575586,305340,7212,2888138,89.17807944080235,10.572209499684572,0.2497110595130842,38442,47586,0.807842642794099,0.7,6056,248828,2.433809699873,2.0,6468732,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,69000.0
516,2014,3.0,Arizona,AZ,WECC,Southwest,-0.4,normal,2014-03-17,17:25:00,2014-03-18,00:56:00,intentional attack,451.0,11.22,9.34,6.01,9.27,1791151.0,2178258.0,1113779.0,5083188.0,35.2367648019314,42.8522022006662,21.9110329974024,2661694,312221,7710,2981625,89.26991154152518,10.47150463254098,0.25858382593384477,38438,49091,0.78299484630584,0.4,5365,258744,2.07347803234085,2.0,6728783,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,
517,2004,6.0,Arizona,AZ,WECC,Southwest,0.3,normal,2004-06-14,07:41:00,2004-06-14,14:39:00,equipment failure,418.0,9.1,7.61,5.65,7.96,2849687.0,2458376.0,1025074.0,6333137.0,44.9964527847732,38.8176665055564,16.1858807096704,2255973,258882,7419,2522274,89.44202731344811,10.263833350381441,0.2941393361704557,41169,47037,0.875247145863894,1.0,5113,232702,2.19723079303143,1.7,5652404,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,30000.0
518,2003,7.0,Arizona,AZ,WECC,Southwest,0.1,normal,2003-07-28,18:55:00,2003-07-28,20:35:00,equipment failure,100.0,8.78,7.26,5.65,7.78,3492683.0,2599966.0,978605.0,7071255.0,49.3926891336828,36.7680984492852,13.8391982752708,2165899,250539,6516,2422954,89.39084274814957,10.340229323379644,0.268927928470784,40763,45858,0.888896157704217,3.5,4822,224621,2.14672715373896,1.8,5510364,89.81,9.74,2625.4,1669.0,5.8,1.92,0.33,99.6526011053601,0.347398894639881,0.347398894639881,90000.0
519,2012,6.0,Maryland,MD,RFC,Northeast,-0.1,normal,2012-06-30,22:30:00,2012-07-02,08:11:00,severe weather,2021.0,13.14,10.62,7.94,11.4,2201600.0,2715416.0,456839.0,5418546.0,40.6308260555507,50.1133698966476,8.43102559247444,2212287,246868,8941,2468101,89.63518915960084,10.002345933168861,0.362262322327976,53824,48156,1.11770080571476,-0.4,6643,317123,2.09477079871217,2.2,5890740,87.2,3.66,2511.4,1291.8,96.0,20.65,1.69,78.2443978719974,21.7556021280026,6.19055295824601,60000.0
520,2004,1.0,Maryland,MD,RFC,Northeast,0.3,normal,2004-01-28,13:09:00,2004-01-29,17:00:00,severe weather,1671.0,6.84,6.29,5.49,6.3,2952826.0,1473165.0,1898765.0,6367508.0,46.3733378897993,23.1356599787546,29.8195934736164,2085906,224292,15673,2325877,89.68255844999543,9.643330236293664,0.6738533465011263,50700,47037,1.0778748644684,3.6,5640,281229,2.00548307606968,2.2,5546935,87.2,3.66,2511.4,1291.8,96.0,20.65,1.69,78.2443978719974,21.7556021280026,6.19055295824601,70000.0
521,2006,2.0,Maryland,MD,RFC,Northeast,-0.6,cold,2006-02-12,00:06:00,2006-02-14,17:44:00,severe weather,3938.0,8.25,9.32,7.85,8.66,2453864.0,2263880.0,520058.0,5277647.0,46.4954173706578,42.8956313296437,9.85397469743619,2141929,236610,8363,2386907,89.7365921671854,9.912828610415069,0.3503697462867217,52823,48909,1.08002617105236,1.3,5533,297253,1.86137734522444,2.1,5627367,87.2,3.66,2511.4,1291.8,96.0,20.65,1.69,78.2443978719974,21.7556021280026,6.19055295824601,60000.0
522,2008,6.0,Maryland,MD,RFC,Northeast,-0.5,cold,2008-06-04,15:00:00,2008-06-07,17:30:00,severe weather,4470.0,14.27,13.3,11.04,13.47,2281075.0,2826136.0,505319.0,5654256.0,40.3426197894117,49.9824556935519,8.93696712706322,2178595,241356,8733,2428689,89.70251028435506,9.937707133354662,0.35957670990398527,53471,48401,1.10474990186153,0.3,6206,303982,2.04156825075169,2.2,5684965,87.2,3.66,2511.4,1291.8,96.0,20.65,1.69,78.2443978719974,21.7556021280026,6.19055295824601,108000.0
523,2004,12.0,Maryland,MD,RFC,Northeast,0.7,warm,2004-12-01,10:00:00,2004-12-02,23:59:00,severe weather,2279.0,7.38,7.62,5.98,7.02,2575495.0,1409275.0,1667596.0,5695024.0,45.2236022183576,24.7457253911485,29.2816325269217,2085906,224292,15673,2325877,89.68255844999543,9.643330236293664,0.6738533465011263,50700,47037,1.0778748644684,3.6,5640,281229,2.00548307606968,2.2,5546935,87.2,3.66,2511.4,1291.8,96.0,20.65,1.69,78.2443978719974,21.7556021280026,6.19055295824601,122000.0
524,2006,2.0,Maryland,MD,RFC,Northeast,-0.6,cold,2006-02-11,21:00:00,2006-02-14,23:00:00,severe weather,4440.0,8.25,9.32,7.85,8.66,2453864.0,2263880.0,520058.0,5277647.0,46.4954173706578,42.8956313296437,9.85397469743619,2141929,236610,8363,2386907,89.7365921671854,9.912828610415069,0.3503697462867217,52823,48909,1.08002617105236,1.3,5533,297253,1.86137734522444,2.1,5627367,87.2,3.66,2511.4,1291.8,96.0,20.65,1.69,78.2443978719974,21.7556021280026,6.19055295824601,180000.0
525,2005,7.0,Maryland,MD,RFC,Northeast,0.0,normal,2005-07-27,18:00:00,2005-07-29,16:00:00,severe weather,2760.0,9.23,9.45,7.78,8.86,2913332.0,1834173.0,1996280.0,6782930.0,42.9509371318884,27.0410132494365,29.4309391369217,2115620,227818,13457,2356900,89.76282404853833,9.666001951716236,0.5709618566761424,52165,48090,1.08473695154918,2.9,5281,291726,1.81026031275923,2.2,5592379,87.2,3.66,2511.4,1291.8,96.0,20.65,1.69,78.2443978719974,21.7556021280026,6.19055295824601,87600.0
526,2013,1.0,Maryland,MD,RFC,Northeast,-0.4,normal,2013-01-07,10:43:00,2013-01-07,10:43:00,intentional attack,0.0,12.5,10.29,8.16,11.22,2784622.0,2577614.0,333089.0,5745344.0,48.4674546902675,44.8643980238607,5.79754667431576,2218948,247168,8788,2474909,89.65776115404647,9.986953055647703,0.3550837626757186,53342,48396,1.10219852880403,-0.9,6502,316782,2.05251561010411,2.1,5936040,87.2,3.66,2511.4,1291.8,96.0,20.65,1.69,78.2443978719974,21.7556021280026,6.19055295824601,
